13:27:51.037 [main] INFO  Application - BPM Message Parser for Apache Druid starting...
13:27:51.819 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=15780|json_bytes=15880|deserialize_ns=1238807|deserialize_ms=1.238807|total_ns=1239068|total_ms=1.239068|throughput_mb_s=12.222370478885138
13:27:51.819 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_007.json|file_size_bytes=15880|read_ns=870400|read_ms=0.8704|parse_ns=1610895|parse_ms=1.610895|file_total_ns=2481903|file_total_ms=2.481903
13:27:51.832 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=13602|json_bytes=13688|deserialize_ns=1192362|deserialize_ms=1.192362|total_ns=1192559|total_ms=1.192559|throughput_mb_s=10.94612010220773
13:27:51.833 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_008.json|file_size_bytes=13688|read_ns=11723783|read_ms=11.723783|parse_ns=1571600|parse_ms=1.5716|file_total_ns=13296359|file_total_ms=13.296359
13:27:51.836 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=19330|json_bytes=19438|deserialize_ns=1530799|deserialize_ms=1.530799|total_ns=1530986|total_ms=1.530986|throughput_mb_s=12.1082239565252
13:27:51.836 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_009.json|file_size_bytes=19438|read_ns=1567500|read_ms=1.5675|parse_ns=1934920|parse_ms=1.93492|file_total_ns=3503320|file_total_ms=3.50332
13:27:51.838 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=11811|json_bytes=11913|deserialize_ns=965196|deserialize_ms=0.965196|total_ns=965388|total_ms=0.965388|throughput_mb_s=11.768451784513228
13:27:51.839 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_010.json|file_size_bytes=11913|read_ns=695167|read_ms=0.695167|parse_ns=1294703|parse_ms=1.294703|file_total_ns=1990985|file_total_ms=1.990985
13:27:51.842 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=14061|json_bytes=14148|deserialize_ns=2208274|deserialize_ms=2.208274|total_ns=2208487|total_ms=2.208487|throughput_mb_s=6.109424338253123
13:27:51.842 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_011.json|file_size_bytes=14148|read_ns=760172|read_ms=0.760172|parse_ns=2545528|parse_ms=2.545528|file_total_ns=3306673|file_total_ms=3.306673
